Folder,date,name,keycode,VUV,MFCC0,mean_f0,F1,F2,arousal,dominance,valence,angry,disgusted,fearful,happy,neutral,sad,surprised,std_f0,std_arousal,std_valence,falling_ratio,falling-rising_ratio,rising_ratio,rising-falling_ratio,Audio Length,sentence_counts,word_counts,speaking_rate_w,syll_counts,speaking_rate_s,text,win,gender
2024-10-16_18-51-12_UTC_Ruben_Gallego_DBMhnWYykCA,2024/10/16,Ruben Gallego,DBMhnWYykCA,0.8254383644213287,-0.2577775686041458,136.9891284097833,693.2473330845751,1850.1329031371006,-0.060619330730234594,0.621059679667832,0.07211790271873852,0.001941432347577315,0.00015131885695564553,5.647561633657336e-06,0.006822290142118568,0.9892678317073341,0.0008153375118718067,0.0009874973546432663,4.98070011453497,0.08395806152162254,0.13974633075748727,0.1666666666666666,0.0,0.3333333333333333,0.5,11.44,6,50,4.37062937062937,67,5.856643356643356," Hey, it's Ruben, Sydney, and Isla.  We just returned our ballots.  We have 20 days left to the election.  So if you have that ballot, please return it as soon as possible or make a plan to vote on Election Day.  20 days to victory.  Hope to see you there.",W,M
2024-10-16_19-46-45_UTC_Sherrod_Brown_DBMn-ViydZ3,2024/10/16,Sherrod Brown,DBMn-ViydZ3,0.8173247837740467,-0.22897741232463834,159.59826494873232,499.9630301244572,1691.545000304846,-0.34045910480498043,0.4987404058224247,-0.0030425262021142392,8.020510125007254e-12,8.536235296612168e-13,2.748960724622062e-13,2.719114980724644e-11,1.0,3.137672765921376e-11,3.638147663762499e-12,8.62099885602533,0.09798581008583072,0.14248391874044672,0.6,0.0,0.2,0.2,35.14,5,116,3.301081388730791,187,5.321570859419465," At the Ashtabula City Fire Department today, the Department of Homeland Security is wanting to close or at least scale back the Ashtabula Coast Guard.  And the Ashtabula Coast Guard is important for commercial reasons for the city, a lot of tourism, and that's a big part of it.  It's important for safety of boaters, and not just boaters out in the lake, but kayakers on the Ashtabula River.  And it's important for our national security because this is the northern border, and we have stations in Erie, just across the line, and Cleveland on the western end.  And Fairport Harbor, but too many miles between Fairport Harbor and Erie, Pennsylvania, and this is really important.",L,M
2024-10-16_20-00-56_UTC_Kari_Lake_DBMpl_0BcaF,2024/10/16,Kari Lake,DBMpl_0BcaF,0.8182022840214365,-0.26225366418210955,192.96290535444288,891.6486441051691,2207.4593605262476,0.03192097694760099,0.6673416290207693,-0.15455064098923482,0.05758942414548746,0.003954569378013949,0.0007573939182132152,0.06951805669222344,0.7935069453883687,0.003321943736560074,0.00014360657235494418,25.498603004169563,0.1066958959428633,0.22596354295001958,0.56,0.2,0.08,0.16,91.64004535147392,25,308,3.360977738978611,432,4.714098646879091," Well, he flopped, but I wasn't surprised by that.  I mean, he's been pushing just a complete false narrative fiction about himself in an extreme makeover with the $100 million in ads from him and his friends.  And this was the first chance Arizona got to see him.  Nobody in Arizona knows who he is except for the phony commercials he's putting out.  They don't realize he's the most far-left candidate running this cycle.  He's 100% behind Kamala and Joe Biden.  And his entire story, even his opening story about his childhood, not having a bed until he was 18, is a big, fat lie.  It's fiction.  And I felt the need, Chris, to do the job of the media and inform people because the media has dropped the ball.  I alluded to it in one of my exchanges with him.  You know, his father is a convicted Mexican drug trafficker.  And I don't blame Ruben for that.  But you would think that if you really want to stop that kind of thing from happening,  happening in our country, you would vote to secure the border.  I called him out for despite having that background, even though he just said,  my father dabbled in drug dealing.  I think being a drug trafficker is different than dabbling in drug dealing.  He has supported an open border.  He's empowered the cartels and has been a complete disaster.  And now this week, tomorrow or the next day, his sealed divorce records,  because he walked out on his first wife when she was nine months pregnant,  served her divorce papers a few days.  Before Christmas and ran off.  with the DC lobbyists. So I had to tell people this because the media has been ignoring it.  Can you imagine if that was my background? It would be splashed all over the news.",L,F
2024-10-16_20-15-45_UTC_Eric_Hovde_DBMrUoBMc2D,2024/10/16,Eric Hovde,DBMrUoBMc2D,0.8017436273113234,-0.38448964978562744,145.9172713469298,823.1664355330358,1807.409837471889,-0.0063630920023253126,0.6341496933464607,0.014886217376727398,0.0646890122318425,0.0010283517993156194,0.0013664853956202726,0.0710052518483328,0.8552258955737272,0.0015278978794886935,1.221884079539676e-05,13.033729432089824,0.10826391592930441,0.2584672909777415,0.4545454545454545,0.1363636363636363,0.1363636363636363,0.2727272727272727,46.891995464852606,22,161,3.432835820895522,214,4.562899786780383," So let's go win this race. Let's go restore this wonderful country.  Because God, another four years of what we've been dealing with, I don't think we'll recognize it.  people on our side to get out and vote.  We need to bring.  that you go to church with or whatever activities you're engaged in.  Just talk to people.  So let's go restore America.  Thanks, everyone.  Have a great day.  The race is going fantastic.  You know, jump ball race.  One pole just came out with me up one point.  Also, if you got five, 10 bucks, send it my way.  We've got to get the message across.  But you're going to need everybody's help.  As I've always said, I'm the tip of the spear, but I can't do it without all of you.  Talk to your friends, your neighbors, your colleagues, people.  uh... how fast time has gone  Spread my content.  Hey, everyone, 20 days left.  I can't believe.  So please.",L,M
2024-10-17_00-28-53_UTC_Kari_Lake_DBNIRLct3_J,2024/10/17,Kari Lake,DBNIRLct3_J,0.8295827290397385,-0.26744133480627774,180.61806622423245,872.1953656157247,2182.682480832956,0.04530375419095448,0.6743615300201208,-0.195610864379167,0.07299747920635692,9.720914657265698e-05,2.4601816773575424e-05,0.0008998278708615074,0.9251556049740052,5.18694672469616e-05,8.63551538560758e-07,4.576337761913352,0.09238043377709014,0.20979817300295547,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,39.76,7,140,3.52112676056338,204,5.130784708249497," ever see a step of foot in the U.S. Senate.  It's absolutely critical. If Ruben Gallego were to end up in the U.S. Senate, he would try to sabotage everything President Trump will be trying to do to get us back on track.  This is why President Trump is so eager for me to have a victory.  Our internal polling looks good, but we've got to get out the vote and make sure everybody votes because Ruben Gallego is going to be a disaster.  Even though he's trying to act like he's more moderate, we know from his record of 10 years he called the border wall dumb and stupid.  He called Trump supporters the worst people in the world, and he's wanted to give federal dollars to sanctuary cities.  He's completely America last, and we must not let him.",L,F
2024-10-17_00-31-24_UTC_Eric_Hovde_DBNIlFEJwEK,2024/10/17,Eric Hovde,DBNIlFEJwEK,0.7198724841488406,-0.3460791677615494,174.05855583300468,819.6393431195733,1902.5055229286,0.22953533859937267,0.757424793275991,-0.1396459936273369,0.0586789967153182,3.764463915622117e-06,1.870710964082445e-07,0.004062163209660296,0.9372419190095708,4.127197200798212e-07,7.272103928357729e-07,19.85164902209833,0.08286126074772361,0.25727998250101025,0.3333333333333333,0.1666666666666666,0.0,0.5,26.74,6,73,2.729992520568437,118,4.412864622288706," I'm Eric Hovde, and I approve this message.  I'd be honored to have your vote.  You have a clear choice in this election. Senator Baldwin is a 38-year career politician.  I'm a businessman and job creator. She supports taxpayer benefits for illegal immigrants.  I'll close the border. Tammy wants to put guys in girls sports and in their bathrooms.  I'll protect our daughters. Senator Baldwin abuses the political system. I'll fight the corruption.",L,M
2024-10-17_00-52-04_UTC_Colin_Allred_DBNK5Nbv3Oy,2024/10/17,Colin Allred,DBNK5Nbv3Oy,0.854282557485485,-0.2642124657317251,172.53164684218862,541.6296254576736,1518.1190320679693,0.09659634018398579,0.6682040659295863,-0.22881984764637228,0.018960996485863274,0.0007260902160948057,3.7211127718782246e-05,0.037150945414661664,0.9281767426397116,0.0025106980227760324,0.00836389170683352,25.508695616114903,0.10636917296487469,0.1558128698748616,0.25,0.0833333333333333,0.3333333333333333,0.3333333333333333,32.38,12,128,3.9530574428659673,178,5.497220506485486," When he ran for president in 2016, he supported the Personhood Amendment.  You know what that means?  That would make something like IVF illegal, but also ban certain forms of birth control.  You did.  You've been seeing him lie to you for 12 years.  Let's have a senator who doesn't.  And I will always protect IVF, but it was at risk.  No one was thinking that we needed to protect IVF.  until he was singularly responsible for pursuing, by putting in place judges at the district court level,  the circuit court level, and the Supreme Court level, folks who would put at risk this miracle technology.  And you know what? It's not just that.  Because IVF didn't need protecting until he got his way of going after it.",L,M
2024-10-17_00-59-04_UTC_Dave_McCormick_DBNLiabN0Gc,2024/10/17,Dave McCormick,DBNLiabN0Gc,0.7650828357198277,-0.17147839515116703,129.22770592085143,633.8767056951859,1789.4806222883124,-0.06627469342171396,0.6110820984827586,-0.12462391073240033,0.0003981090941901862,0.0002642489325716217,3.107878132746158e-06,0.00010851905255776689,0.9991369462732611,4.23426655615507e-05,6.285961010460703e-07,17.175470607408812,0.1246963324160671,0.2900100390679959,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,23.2,9,89,3.836206896551724,125,5.387931034482759," Senator Casey has lied throughout this about my record.  Go to bobcaseylies.com, caseylies.com.  But I just want to say, I'm not going to take any preaching.  from a guy who spent 30 years in public office and hadn't got much done.  went to ranger school, was the honor graduate, went to the 82nd Airborne Division,  went into Iraq in the first wave.  as a guy who went to West Point.  when they look like there would be tens of thousands of casualties,  I'm not going to take any preaching.",W,M
2024-10-17_02-30-34_UTC_Kari_Lake_DBNWLv-sZtT,2024/10/17,Kari Lake,DBNWLv-sZtT,0.7936156425849018,-0.270149428588621,180.9205129560706,878.370868527361,2185.7207606133475,0.04281668181206096,0.6745469468092388,-0.05208227396583618,0.014814863546550996,0.006934321794449448,0.00033458883430517196,0.041683619923745314,0.8808775507022789,0.009351227515292491,2.251341564688293e-05,21.54298855708007,0.13418703629657036,0.2604332509526125,0.3571428571428571,0.2857142857142857,0.0714285714285714,0.2857142857142857,93.52,14,298,3.1864841745081267,420,4.491017964071856," You've got to give these to the public.  They deserve to know.  And we think there's something really, really bad in those records,  which should be revealed this week, possibly in a couple of days.  Lake joins us once again, the GOP candidate for the United States Senate in Arizona. And I think  that something was kind of proven along these lines. Anyway, welcome back. How are you?  He spent almost a million dollars keeping him sealed.  The judge finally said no.  He's been spending almost a million dollars to try to keep his divorce records sealed after he left his wife when she was nine months pregnant, serving her divorce papers just days before Christmas.  I'm really great. It was great to have President Trump here on Sunday. Arizona loves President Trump, loves America First policies. And I knew it, too, Greg, when we had that debate last Wednesday, me and my opponent, when he started the debate with his story, his life story memorized because he couldn't remember it because it's fiction. A lot of the stuff he said was absolute fiction.  I mean, this guy's whole story, we're looking back at his memoir and we've actually got the official records now and we're finding out that half the stuff he's been saying for so long, like his dad left when he was 11. No, his parents got divorced when he was 18. His dad dabbled in drugs. Well, wow. Oops. Looks like his father was an actual convicted felon, Mexican drug trafficker.  I mean, the stories are so out of whack with him.  He's been lying to the people of Arizona.  Every little bit of his story is fabricated to try to win this election. And the people need to know about who he is.",L,F
2024-10-17_03-00-45_UTC_Colin_Allred_DBNZorwpqGl,2024/10/17,Colin Allred,DBNZorwpqGl,0.7861904429382304,0.004375555558761395,95.07676259264963,838.5151714651502,2069.1089592167455,-0.38168368993236756,0.4846820335141903,-0.07054416223798583,0.004665973676555218,0.002888388057335886,0.00036511019938899797,0.00079754105992797,0.9786963623035728,0.005899479897162713,4.182733592756311e-06,5.886291348461811,0.08886736894138937,0.09201572139815713,0.2,0.6,0.0,0.2,23.96,5,101,4.215358931552587,140,5.843071786310517," I want to treat our young voters like we do every other voter and meet them where they are, talk about the issues that I know are important to them.  I'm always impressed at how policy-focused many of our young voters are.  They are very informed, and I think they want to hear plans for how you're going to lower the cost of higher education,  lower the cost of getting into a home, make sure that they can get ahead, that when the time comes that they can start a family.  These are things that are, I think, front of mind.",L,M
2024-10-17_13-07-36_UTC_Sherrod_Brown_DBOfGBVNL4t,2024/10/17,Sherrod Brown,DBOfGBVNL4t,0.7681403626953944,-0.15715611701244311,147.15883724541487,842.3716657150501,1849.7008922776452,0.023509086037107392,0.65594567001368,-0.2907584828726791,0.026018263301431956,0.006578229262575276,0.008476706548935863,0.11968845624430573,0.7428079017856196,0.0008163411030879176,0.00025124524315060505,22.67030085825344,0.11645513889506565,0.23023381371935972,0.0666666666666666,0.3333333333333333,0.2,0.4,43.86,15,156,3.556771545827633,205,4.673962608299133," I always look at this through the eyes of Ohio workers.  I was just this week in Lordstown, a town that lost a lot of auto jobs.  We're fighting back.  We've worked together in a way that there are now several hundred jobs there with potential for growth.  So it's taking on those companies that outsource jobs, that push through bad trade agreements.  It's taking on the drug companies.  I don't see politics as left or right.  I see it as whose side you're on.  That's why they're spending literally hundreds of millions of dollars against me.  When you take on the drug companies, when you take on Wall Street, when you take on these companies that outsource jobs, they come after you.  And I knew they would.  We're going to win in spite of that.  They've got their billionaires.  I've got 12 million people in Ohio I fight for.  I'll continue to make that fight.",L,M
2024-10-17_14-07-12_UTC_Sherrod_Brown_DBOl6A1vQUg,2024/10/17,Sherrod Brown,DBOl6A1vQUg,0.8053927752582595,-0.18301774939037344,150.54507038586564,835.6812705132592,1829.7899482220962,0.08814786858273507,0.6726032164705883,-0.1982047978437315,0.11249355929840794,1.3483829245504498e-06,2.6411889677392085e-07,8.38296257492995e-06,0.8874917614493614,8.5807314590595e-07,2.737988648616045e-07,8.860723141184813,0.09757288478567509,0.23586911652451883,0.1,0.3,0.0,0.6,49.64,10,154,3.102336825141015,223,4.492344883158743," on the side of Ohioans and Bernie Marino looks out for himself and his rich friends. And that's  the contrast in this race. That's what will win this race when we make that contrast.  My job is to protect people when Wall Street or the drug companies or the oil companies or  the companies that outsource jobs, when they go after people in Ohio, it really is who's  on. And I really don't buy the left or right analysis. I get votes from people,  whether they're Republicans or independents or Democrats. I get votes for a lot from a lot of  people because I stand for them. And I also make the contrast with my opponent. Ohio, as you know,  Claire, passed with 57 percent of the vote abortion rights constitutional amendment last November.  My opponent is, quote, I'm 100 percent pro-life. No exceptions.  Bernie Marino thinks he knows better than the 57 percent.",L,M
2024-10-17_15-02-55_UTC_Colin_Allred_DBOsSJ-i1ot,2024/10/17,Colin Allred,DBOsSJ-i1ot,0.7753437483356029,-0.1599045594529911,120.34495048899392,569.5666259985758,1578.5910957077024,-0.18272404917614013,0.5702331899945671,-0.022762609549175503,0.0006714066947595182,0.002106495503574959,0.0005974496279643836,0.001712577982694543,0.9882593610558652,0.0004596618700269146,0.00013989145864941031,46.2395831392655,0.11678830564172007,0.22547306522347293,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,20.36798185941043,9,71,3.4167468719923,93,4.475457170356111," And listening to that clip that you,  those clips you were just playing there,  I'm reminded of how much Ted Cruz was shouting last night.  I think it was because what we were saying  was coming through.  And listen, Texans are ready to turn the page,  and on November 5th, here in, I guess, 20 days,  we're gonna elect a new senator,  one who'll care about all 30 million of us.",L,M
2024-10-17_15-16-47_UTC_Dave_McCormick_DBOt14ROeRO,2024/10/17,Dave McCormick,DBOt14ROeRO,0.7701856072743457,-0.15584571477006243,146.66671572056518,685.8054423712375,1943.319349084789,0.15894550308668687,0.7113063641047122,-0.003851156869655739,2.4394918870336327e-07,7.352760237993947e-09,5.331844832320188e-10,5.3767660575131235e-08,0.9999997222610794,5.4266173663584644e-09,5.997783329790513e-09,9.437852017233974,0.08322263513560915,0.2634956830050667,0.25,0.0,0.25,0.5,19.1,4,63,3.298429319371728,93,4.869109947643979," Versus a guy who was born with a political spoon in his mouth, 30 years in elected office, been too weak to stand up to these crazy liberal policies of his party.  So it's change versus status quo.  they're seeing is a real contrast between a seventh generation of Pennsylvania, a guy  that was born and raised businessman, West Point grad combat vet.",W,M
2024-10-17_17-45-08_UTC_Mike_Rogers_DBO-z-MvKB7,2024/10/17,Mike Rogers,DBO-z-MvKB7,0.793414404568421,-0.19610101417491305,129.59319344284404,811.1078215279543,1847.8060757909468,0.08381615144044093,0.7139586093894736,-0.21512955630517294,0.021518571406349527,0.024331880380377466,0.03333947927014135,0.24731674755051317,0.6575241005954969,0.003712293588576527,6.3468822375915e-05,13.024506289938635,0.03262027699980572,0.3959924155592389,1.0,0.0,0.0,0.0,9.5,4,32,3.3684210526315788,50,5.2631578947368425," Our schools are failing because Congresswoman Slotkin's failing.  I'm Mike Rogers, and I approve this message.  I'm a dad.  I'll fight to protect our girls' sports for my daughter and every daughter.",L,M
2024-10-17_20-03-47_UTC_Sherrod_Brown_DBPOvndOK0N,2024/10/17,Sherrod Brown,DBPOvndOK0N,0.7472649293447164,-0.2790668364261659,149.38028582279904,768.5237658569655,1961.539064584985,-0.007116371784908747,0.6428666080331956,-0.07528860870036319,0.005685339974035643,0.002668447582761881,0.0003315831628198502,0.003773365965569424,0.9786054091563045,0.0004905311679817305,3.6988394189548e-05,14.664182012410777,0.06589977253738193,0.16444220125968437,0.4,0.2,0.0,0.4,17.40798185941043,5,54,3.0998851894374284,82,4.707233065442021," outspent in these playoffs, three to one by other teams, just like we are. Teams like the Yankees  pay their whiny players hand over fist, million dollar contracts. The Guardian players continue  to win with their grit, their determination, their resilience.  They might be outspent, but they'll never be outworked.  just like our campaign.",L,M
2024-10-17_21-28-51_UTC_Dave_McCormick_DBPYS0MuDtu,2024/10/17,Dave McCormick,DBPYS0MuDtu,0.7385603763256109,-0.20275661878049556,151.49617225789044,623.631542345919,1769.485242494565,0.1518069885634364,0.7012105404813946,-0.07628365893030442,0.02037052056570118,0.000661071301743068,8.357284306890488e-05,0.1083008963425274,0.8651621738733306,0.0003005367660439086,5.821471031401933e-06,17.55973281177484,0.12333058988821859,0.2831334625890187,0.0769230769230769,0.3076923076923077,0.3846153846153846,0.2307692307692307,63.61997732426304,13,228,3.583778685947815,348,5.469977994341402," Here's the America I know. As a platoon leader in the 82nd Airborne Division, in my platoon,  I had a young man from rural Alabama. I had an African-American man from Newark. I had a platoon  sergeant from Puerto Rico who was 35 and seemed ancient at the time. I never remember talking  about religion. I never remember talking about politics or party. We were just Americans in  search of protecting one another and protecting our great country. That's my spirit. That's how  I came into this. I'm a problem solver. I want to solve problems. I'm a conservative. If you go to  my website, more than any other candidate in the country, certainly more than Senator Casey,  you will see what I'm for, what I believe in. But as a CEO and as a leader, you've got to find ways  to compromise to get things done. I'm someone who will get things done. Senator Casey, in 18 years  in the Senate, 30 years in elected office, does not have a record he can run on, which is why he's  devoted himself to attacking me. So if you want to talk about civility, we've got to get through  get a new senator in Pennsylvania that can actually work across the aisle and get things  done. Senator Casey has not proven himself to be such a senator. Senator Casey.",W,M
2024-10-17_23-03-42_UTC_Colin_Allred_DBPjRnyNUpf,2024/10/17,Colin Allred,DBPjRnyNUpf,0.7447802310321542,-0.16045072655958012,114.77499714624892,686.2859050393779,1784.3098868063523,-0.13838307261954497,0.5769982511300469,-0.0625982146576203,0.005922098369038326,0.1364490677545577,0.0016475620827585361,0.1173734587106282,0.6678497231982756,0.0152463751842986,0.00017012413620528337,14.131000256379862,0.1901299574731666,0.1780495056036521,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.2307692307692307,61.09995464852608,14,232,3.795811518324607,331,5.415575916230366," Well, thanks, Nicole. Thanks for having me on. And listen, on January 6th, as I said at the debate,  my wife was seven months pregnant, and I thought I was going to have to hold a door  and defend my colleagues while they escaped. And thanks to the Capitol Police, that didn't happen.  And at the same time, Senator Cruz was hiding in a supply closet. And as you said,  I'm glad that he wasn't hurt. But the fact of the matter is that if you are responsible for lying  to folks about the election, going around the country and helping to summon that mob,  and then you are the responsible for the effort to overturn an American presidential election,  then you are not fit to be in a position of authority ever again. And this election is  accountability. And there are a lot of Texans who agree. And you know, my friend Liz Cheney  came here to Texas, and she's campaigned with me, and she's endorsed me. But you know, I think this  is something that she feels strongly about, but a lot of other Texans do too as well. A lot of,  you know, a lot of Texans do too. And I think that's something that she feels strongly about.  True constitutional conservatives who understand  there has to be something bigger than whether or not your side wins an election.",L,M
2024-10-18_13-40-24_UTC_Elissa_Slotkin_DBRHoBmPGRY,2024/10/18,Elissa Slotkin,DBRHoBmPGRY,0.936357383783063,-0.21008816928432042,225.07229724408282,698.5351429776834,2143.544471953133,0.1612391715322882,0.7047563958004641,-0.09563563782139534,0.004862042680834016,2.4364566659318406e-05,4.912923818086196e-06,5.472701792981157e-05,0.9948221675342861,0.0001256225579394087,5.446907316159817e-07,16.94342168293894,0.12145838909331548,0.2171220523767221,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,17.240000000000002,6,56,3.2482598607888638,79,4.582366589327147," You're here because you care about your country and you know it can be better.  We are better than the politics represent right now.  And we want it to be better.  Yesterday, we were in Flint and Clare and Everett and Cadillac and Traverse City.  We've been traveling in an RV, people.  It is campaign season.",W,F
2024-10-18_16-26-14_UTC_Ted_Cruz_DBRans_JcEe,2024/10/18,Ted Cruz,DBRans_JcEe,0.8370047187818627,-0.3252895957138997,161.79925487031923,638.0477384432628,1652.254282198533,0.27388801304517474,0.7446822731004902,-0.4221917366290995,0.09480915015759782,0.0011249738679133612,0.00021640056311159644,0.000665880960813401,0.871940520671784,0.0009292386785588511,5.2733829177073165e-06,29.98240787349307,0.1698953917892057,0.34321573935106076,0.5,0.1666666666666666,0.0833333333333333,0.25,48.96,12,158,3.227124183006536,239,4.881535947712418," Iran, if Iran's America's greatest enemy, why did you give them $100 billion?  Answer, I hate Donald Trump.  How are you different from Joe Biden?  What would you do differently than Joe Biden?  Her answer, I hate Donald Trump.  She has no answer to anything.  Kamala is a true believer. She believes this nonsense. And so I watched that debate and Kamala has one answer to every question. And her one answer is, I hate Donald Trump. So whatever the question, immigration, why do we have 11 and a half million people invading this country? Answer, I hate Donald Trump.  You know, I'm not. She is, number one, an ideologue. She is hard, hard left. Her voting  record was literally to the left of Bernie Sanders and Elizabeth Warren. Now, I served  with Bernie and Elizabeth. There ain't much room to their left.  She is very different from Joe Biden in one respect.  Biden is basically a puppet.",W,M
2024-10-18_17-21-01_UTC_Sherrod_Brown_DBRg5EVs5lu,2024/10/18,Sherrod Brown,DBRg5EVs5lu,0.8430750214252873,-0.21350777045006492,191.33384053659748,721.9314791069093,1881.8863689704278,0.24982513669354728,0.7111703648275861,0.044003538306721594,5.298857647103461e-07,1.0389403966735086e-06,8.286372814334503e-08,1.0050611067051174e-05,0.9999745255229114,4.259547886876542e-06,2.2865295588242976e-08,22.019571032261744,0.07389522747987051,0.11883506144607367,0.0,0.3333333333333333,0.0,0.6666666666666666,10.44,3,33,3.1609195402298846,45,4.310344827586206," What our mission today is not to move back, but our mission is to move forward.  And my commitment to you is to continue those kinds of efforts.  So let's work really hard.",L,M
2024-10-18_18-03-05_UTC_Colin_Allred_DBRltWQs_rp,2024/10/18,Colin Allred,DBRltWQs_rp,0.7447989160149477,-0.1375471672268726,120.05148057419277,731.1912401805215,1651.836811569813,-0.017524681702225528,0.6283538630493275,-0.11400954784531876,0.0007641403702392902,0.002659762794253159,0.0010319892843135092,0.03162127606022139,0.9338353187157613,0.003980233209355725,3.097380979142331e-05,19.15264786941662,0.03486952662467523,0.15718546482429746,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,13.38,6,65,4.857997010463379,84,6.278026905829597," Listen, I know what it's like to grow up and struggle.  I was raised by a single mom who's a public school teacher.  That's why I've always been so focused on lowering folks' costs,  whether that's capping the cost of insulin for folks on Medicare at $35 a month  or trying to lower the cost of child care or housing.  And what's Ted Cruz's plan?",L,M
2024-10-18_18-28-04_UTC_Ted_Cruz_DBRoj-exliV,2024/10/18,Ted Cruz,DBRoj-exliV,0.8332145223699002,-0.29863541200912463,167.56949619278478,636.2635710247672,1663.306090765293,0.2546836646750621,0.7339011337408747,-0.1198717005483143,0.010250963389546943,0.00015106241341470922,9.826244608824534e-05,0.040004223018190725,0.9456094105830538,0.00010402642791336343,1.4183167844147735e-06,9.985882000218526,0.09262679019875342,0.23259743853983506,0.0,0.5384615384615384,0.2307692307692307,0.2307692307692307,58.79995464852608,13,196,3.333333333333333,292,4.965986394557824," their policies are a disaster. And so what they do is they lie. Look, I'm seeing the same thing.  I had a debate this week with Colin Allred, the entire debate, just like Kamala Harris. He's  trying to pretend that he hasn't been a hard left liberal, that he hasn't supported open borders,  that he hasn't voted to defund the police, that he hasn't opposed oil and gas and energy.  And he's running over a hundred million dollars of ads lying to the people of Texas. I'll tell  you, Laura, I'm getting massively outspent. And so I want to encourage your viewers,  please come to TedCruz.org, TedCruz.org right now, because this race is a one or two point race,  and we are seeing a hundred million dollars come in. And the only way we're surviving  is millions of people are coming to TedCruz.org and giving 25 or 50 or a hundred bucks or even  more. And that lets us communicate the truth. It's what Donald Trump is doing,  pointing out that his policies work, securing the border, unleashing the economy, and their  policies are a disaster. So I'm grateful.  For the folks that go to TedCruz.org.",W,M
2024-10-18_19-00-16_UTC_Kari_Lake_DBRsNXbJqyH,2024/10/18,Kari Lake,DBRsNXbJqyH,0.7800325370540915,-0.290209517070816,173.82956247321658,754.801876405392,2047.966194558546,-0.14279158495566044,0.5951066000871934,-0.09867654425611548,0.00041056435632594627,0.002209355432366354,0.0022257054909366274,0.029070406505556902,0.9292621801995473,0.020559865957921614,7.197531666829973e-06,27.097409665096656,0.12066784735322748,0.19521044993885334,0.3728813559322034,0.2372881355932203,0.0677966101694915,0.3220338983050847,157.7798866213152,60,606,3.840304182509507,870,5.513307984790876," State your name and the outlet that you're with if you would and then let me know what your question is  Let's start. Would we have any questions over here, sir? What's your name in the back?  to take some questions on that if anybody has questions and you know the the policy on this um  It eventually will collapse if we don't start having families.  And so I think it's really important to support families.  I think it's a national security issue and an economic security issue.  We've got to start having families so that we have future Americans.  We can't just keep importing.  that my opponent wants, and before he would give raises to our military,  he put out a letter demanding that we pay for sex change operations  for women in the military and their families.  That's wasteful tax dollars. We don't want that.  Kamala Harris has done the same thing, demanding that people who are in prison,  prisoners and illegal immigrants who are behind bars,  that we, the taxpayer, pay for these sex change operations.  They're so, for some reason, they're just so focused on that.  It's really crazy. I don't understand it.  But also, we're going to stop paying for people to come over illegally  and pay for their housing and their EBT cards with thousands of dollars.  That's going to save us hundreds of millions of dollars.  We're going to stop funding the trafficking of human beings coming in.  So that's going to save us.  By the time we stop this insanity at the border  with the people pouring across and the invasion,  we're going to save billions of dollars.  We're going to stop sending money to Ukraine  for awareness.  We're going to stop the war that's already lost.  We're going to bring the two sides to the negotiating table  and negotiate peace.  So we're not going to have to spend money and billions of dollars,  hundreds of billions that my opponent has supported,  even going so far as to wave the Ukrainian flag on the floor of Congress.  I find that to be so un-American.  It's really shocking.  So we're going to cut a lot of the absolute insane cost  that these Democrats, Kamala Harris, Joe Biden,  and Ruben Gallego have heaped onto our budget  and we're going to cut a lot of the absolute insane cost  that these Democrats, Kamala Harris, Joe Biden,  and Ruben Gallego have heaped onto our budget.  But we're also going to watch as we bring back manufacturing.  And that's going to bring back good, high-paying jobs  for moms and dads to be out there working.  And that's going to bring us more tax revenue.  So we have to invest in families, guys.  If we don't do it, we're done as a country.  Right now, the birth rate has dropped to 1.5 per woman.  It used to be, when I was a young adult, it was 2.5.  And when I was a kid, it was even higher than that.  We were watching our population.  populations. We've seen how that's not working in Europe and it's definitely  not working here with this invasion on our border.  Well, we're going to have to cut a lot of waste.  I mean, a couple of things.  When President Trump wins, we're going to watch this economy grow so quickly.  We're going to have to grow our way out of it, and we're going to have to cut our way.  There's so much wasteful spending out there.  I mean, I can think of, I'll just throw a few things out that are very wasteful.  One of the things that...",L,F
