Folder,date,name,keycode,dominance,Audio Length,sentence_counts,word_counts,syll_counts,text,win,gender,party,state,post_date,post_likes,post_comments,post_likes_zscore,post_comments_zscore,follower_date,7days_followers,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,7days_followers_zscore,engagement_rate,engagement_rate_zscore,VUV,MFCC0,speaking_rate_s,speaking_rate_w,mean_f0,std_f0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,arousal_raw,valence_raw,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,angry,disgusted,fearful,happy,neutral,sad,surprised
2024-10-22_12-31-52_UTC_Colin_Allred_DBbS6bQv7Qk,2024/10/22,Colin Allred,DBbS6bQv7Qk,0.631311458,102.5199773,45,460,633,"Can't take his time and answer.  No, no, you can't have my time.  I'm Colin Allred.  I'm a fourth-generation Texan.  I'm a husband and a father.  I was raised here in Dallas by a single mom who's a public school teacher.  And I've been shaped by every part of this state.  He talks tough, but he never shows up.  We have a phrase for this in Texas, all hat and no cattle.  This is a pattern for him.  He's never there for us when we need him.  When the lights went out in the energy capital of the world, he went to Cancun.  On January 6th, when a mob was storming the capital, he was hiding in a supply closet.  And when the toughest border security bill in a generation came up in the United States Senate, he took it down.  So to every Texas woman at home.  Because you're a threat to democracy.  and every Texas family watching this,  understand that when Ted Cruz says he's pro-life,  he doesn't mean yours.  At the same time, after he'd gone around the country lying about the election,  when that mob came, Senator Cruz was hiding in a supply closet.  This election is his accountability.  If Senator Cruz is telling you something that doesn't match what you're seeing from others,  then it's probably because he's lying.  Senator Cruz just looked into a camera and lied to Texans.  I don't want to be a former NFL linebacker to recognize a Hail Mary when you see one.  You know, when Ted Cruz starts talking about team sports, you've got to watch out  because the only position he ever played was left out.  And I'm not trying to be mean, Senator, but just sit this one out, please.  This is not freedom.  I trust Texas women to make their own health care decisions.  Senator Cruz treats our border communities like he's going on some kind of a safari.  He comes down, he puts on his outdoor clothes, he tries to look tough,  and he goes back to Washington and does nothing to help.  What I think is that folks should not be discriminated against.  And what Senator Cruz should try to explain to you is why he thinks they should.  I know where I was and I know where he was.  I took off my suit jacket and I was prepared to defend the house floor from the mob.  The truth is, we don't have to be embarrassed by our senator.  We can get a new one.  That's what this election is all about.  That's what I'm asking Texans to give me a chance to do.  You can't be for the mob on January 6th and for the officers.  You can't.  And it's not funny.",L,M,Democratic,Texas,2024/10/22,9588,391,5.464000763,5.715464491,2024/10/29,67091,9588.0,0.142910375,5.452443158,0.005827905,5.616148872,0.676709398,0.148738281,16.52033397,0.203451719,-0.064021572,1.806795411,1.991096174,-0.758814176,0.279475927,-1.183272671,-1.421237578,-0.38985183,-0.304352517,0.093041809,0.624999394,-0.295957059,-0.639053868,0.051678657,-0.103485146,-0.029221085,-0.182322376,0.400182056,0.385757335,0.23077095,0.208443364,0.200465411,0.577187338,0.560830861,0.648898869,0.56379822,0.465875371,0.540059347,-0.404321132,0.170420836,0.564032298,0.116308824,0.510385757,0.3115727,0.005934718,0.023738872,0.0,0.121661721,0.026706231,-0.3747093979739662,-0.0767358791690192,-0.1991943192839092,-0.2546132431363412,0.3495931537254488,-0.1149658726671112,-0.2240142538422221
2024-10-22_17-13-12_UTC_Dave_McCormick_DBbyuzJOJfr,2024/10/22,Dave McCormick,DBbyuzJOJfr,0.693893367,22.34,12,75,107,"duty, honor, country.  Let's make a change.  The United States Military Academy, West Point.  duty, honor, country. That's my commitment.  And we've got to make a change.  Bob Casey's had 18 years, and he's never made a difference.  He's too weak.  I'm Dave McCormick. Our country is stuck.  It gave me the code I live by.  I'm Dave McCormick. I approve this message.  I'll go hard every day.  When I screw up, I'll own it.",W,M,Republican,Pennsylvania,2024/10/22,185,13,0.070107172,0.552026659,2024/10/29,1308,185.0,0.141437309,-0.064904726,0.009938838,0.477879378,-0.173920081,0.151376147,-3.577124772,-1.225067242,-0.31178522,-0.445897091,-0.369076285,-0.894169905,-0.35699653,-0.117447205,-0.186087389,-0.162423601,-0.163220723,0.89787643,-0.587618223,0.1452193,-0.223012914,0.549393074,0.818377827,0.059666658,-0.119816887,0.623453088,0.378521753,0.503215637,0.25486587,0.207503406,0.449804459,0.18627451,0.520274303,0.558823529,0.441176471,0.588235294,-0.379819636,0.118657375,0.240811103,0.15616437,0.490196078,0.088235294,0.009803922,0.078431373,0.049019608,0.176470588,0.107843137,0.6434408879184179,-0.0909438528503179,-0.2555245869943,-0.5701959512087489,-0.225970524823077,-0.194928439729813,3.007373109577369
2024-10-22_19-45-56_UTC_Mike_Rogers_DBcEn1vPDpy,2024/10/22,Mike Rogers,DBcEn1vPDpy,0.8020419,5.96,1,19,27,"I'm Mike Rogers. I approve this message. I've always stood up to China, and I'll stop Slotkin's China deal.",L,M,Republican,Michigan,2024/10/22,37,3,-0.301559817,-0.369701971,2024/10/29,1161,37.0,0.031869078,-0.543003835,0.002583979,-0.249701562,0.63979235,0.034453058,-1.049186956,-0.281082425,-0.221240007,-0.867895598,-0.722744812,-1.091347474,-1.608962199,1.070039944,0.539043308,-1.86813532,-0.868879692,4.572121441,-1.657574944,1.662889063,-0.140214534,-2.535417432,-3.368899786,0.365445146,-0.107377359,0.475414858,0.364520029,0.490568126,0.214527385,0.192366885,0.545075538,0.166666667,0.350714783,0.458333333,0.5,0.375,-0.149690105,0.15291414,0.419005991,0.134188942,0.041666667,0.083333333,0.041666667,0.166666667,0.166666667,0.5,0.0,5.136617018293672,-0.3405641074994234,-0.2568332655893569,-0.6153442441568258,-2.631082965034849,-0.3233926857422884,-0.2277516662824208
2024-10-22_21-04-43_UTC_Eric_Hovde_DBcNsVBpX9X,2024/10/22,Eric Hovde,DBcNsVBpX9X,0.683636875,21.92,11,77,105,"It's time to restore America, everyone.  Let's save our great country.  Now, it's two weeks left.  We need everybody to get out there, grab your friends, grab your family members, your neighbors,  the people you go to school or play sports with or go to church with.  Get them out voting. Get them on our side.  Let's go do it.  Early voting started today.  Both my wife and I got out.  We got our stickers.  We voted.",L,M,Republican,Wisconsin,2024/10/22,420,48,-0.10536609,1.139326285,2024/10/29,2604,420.0,0.161290323,-0.637636692,0.01843318,0.130746798,0.56295453,0.179723502,1.836667331,0.33731183,-1.627467049,-0.445033382,-0.04407193,1.052957747,0.114553508,0.098045901,-0.458124398,0.457835206,1.44054966,-0.581365068,-1.073962187,0.627538907,0.156756733,0.772632486,-0.58874356,0.156843899,-0.062760756,0.406558184,0.186825402,0.692776806,0.30523731,0.268952409,0.440336818,0.570175439,0.703244501,0.578947368,0.456140351,0.552631579,-0.124619552,0.284562168,0.236900192,0.131392722,0.166666667,0.00877193,0.0,0.298245614,0.070175439,0.315789474,0.140350877,6.687888602448683,-0.2820514820657565,0.0853671585316539,-0.3798476544028367,-3.803120926525769,-0.2501883128419574,-0.1960166674955563
2024-10-22_22-56-14_UTC_Kari_Lake_DBcaY7TSESQ,2024/10/22,Kari Lake,DBcaY7TSESQ,0.666439588,25.2,10,97,131,"Hey, Yuma, it's Carrie Lake, and we are on the way to Yuma.  We're going to be there at 4 o'clock.  We're meeting everyone at the county recorder's office because we're going to vote early.  We are so ready to get those votes in and make sure we are.  just stacking up the votes, banking the votes before Election Day.  So join us at 4 o'clock at the County Reporter's Office,  and we have a whole night of great events planned.  We'd love to meet with you and talk to you.  Can't wait to see you.  Bye-bye.",L,F,Republican,Arizona,2024/10/22,6204,108,0.192425797,-0.030019299,2024/10/29,824764,6204.0,0.007522152,0.18942454,0.000130947,-0.031685449,0.611705344,0.007653098,0.265497922,-0.041022176,-1.805993403,0.219110202,0.658790026,1.403076645,0.701340936,1.404372033,1.161283201,1.71385929,-0.868879692,0.163027428,-1.657574944,0.389190532,0.872249494,-0.985240888,0.560746243,0.108821722,0.044734009,0.424833196,0.378543209,0.251755377,0.133463823,0.194074752,0.547096372,0.654761905,0.878080614,0.523809524,0.571428571,0.535714286,-0.089536331,0.237553382,0.320082383,0.102738144,0.011904762,0.0,0.0,0.154761905,0.261904762,0.380952381,0.19047619,-0.251065291612073,2.794764013183349,0.1610206087733603,2.086436073775797,-1.328518687582981,-0.3092237959312611,-0.2248203931340962
2024-10-23_00-32-34_UTC_Dave_McCormick_DBclc_ntu-H,2024/10/23,Dave McCormick,DBclc_ntu-H,0.618768692,29.9,15,116,168,"I'm headed to a TV interview right now in Pittsburgh and then out to Butler County to meet with small business owners  and then have an opportunity to be on hand and knee tonight.  So busy days, couldn't be more excited.  and demand.  crisis we got to deal with harm reduction supply  uh... headed into the home stretch could be more excited about it  Diet Coke keeping me going.  Got one from Chick-fil-A today.  It's probably five or six so far.  Another busy day on the campaign trail.  14 days to go.  Started in Pittsburgh, went to Westmoreland County.  Spend some time at a fentanyl testing center.  We've got to deal with this.  It's a national.",W,M,Republican,Pennsylvania,2024/10/23,427,15,2.630359014,0.735221347,2024/10/30,1334,427.0,0.320089955,1.99359207,0.011244378,0.62302949,-0.146277718,0.331334333,-23.00815472,-1.434468058,-1.664869559,0.902855486,0.722284464,-0.403509316,0.473176967,0.728074485,-0.247817691,0.178718743,-0.304352517,0.372984286,-0.373626879,0.03826251,1.222683584,0.27885615,0.75517589,0.038117118,0.097382802,0.616003697,0.43851964,0.353087881,0.209891245,0.238011818,0.402693,0.427350427,0.440855396,0.581196581,0.504273504,0.538461538,-0.107075859,0.133942679,0.503423268,0.157602973,0.042735043,0.025641026,0.0,0.111111111,0.0,0.743589744,0.076923077,0.4522253091975163,-0.3242355338774578,-0.2516796601883528,0.3731077799353839,-0.244027662161667,-0.2973132139356495,-0.2203258876700301
2024-10-23_01-46-38_UTC_Mike_Rogers_DBct3jQPJvw,2024/10/23,Mike Rogers,DBct3jQPJvw,0.694320505,60.56,18,196,279,"You know, all of their policies, Sean, has given you higher gas prices, higher grocery prices.  Here in Michigan, they voted for EV mandates.  My favorite was my opponent went about six weeks ago on the House floor of the United States Congress,  voted for EV mandates, and then came home and ran and added, said, I'm not for EV mandates.  I have never seen such dishonesty in my life that I have in this campaign.  They're all trying to be Republicans today.  Now they're for no spending.  Now they're not for EV mandates.  Now they're going to be tough on the border.  Listen, this tells you that their campaigns are imploding.  And people in Michigan know that their grocery prices, their gas prices, their housing prices,  the fact that we had 2,400 layoffs at Stellantis, 1,000 at General Motors,  Ford lost $5 billion because of this crazy EV mandate coming out of Washington and Democrats,  is costing them their future.  And so that's why I think we're winning, Sean.  And I think people.  Are starting to get the fact that no matter what they're saying on TV,  that's not what they're doing in Washington, D.C.",L,M,Republican,Michigan,2024/10/23,90,16,-0.067743119,0.880446312,2024/10/30,1181,90.0,0.076206605,-0.403022296,0.013547841,-0.088276761,0.681001333,0.089754445,1.193394423,-0.366311992,0.606476272,-0.74296204,-0.621336418,-1.171681512,-1.090201039,0.437821311,-0.106989891,-0.446708887,-0.868879692,0.372984286,0.838990738,0.235852666,-0.90360202,-0.576147172,-0.505155798,0.077927372,-0.222067769,0.271898524,0.182547993,0.384665358,0.07660757,0.068424131,0.522139635,0.009661836,0.14436801,0.586956522,0.56763285,0.615942029,-0.288812891,0.141111073,0.287122588,0.113717989,0.236714976,0.142512077,0.0,0.0,0.362318841,0.118357488,0.140096618,-0.4031545246654917,-0.18231529005018,-0.2474001250078844,0.6747849812131123,0.0452571545394719,-0.3146562469828015,-0.2269739321664389
2024-10-23_02-35-06_UTC_Bernie_Moreno_DBczc6yt8m7,2024/10/23,Bernie Moreno,DBczc6yt8m7,0.657532901,77.46,23,278,396,"All right, Bernie Marino, we're watching Ohio very, very closely.  No, he hides from Joe Biden and then he now hides from Kamala Harris.  Although, by the way, Sean, remember, he wanted to be Kamala Harris's vice president in 2019.  And now he can't run far enough from her.  He runs ads with President Trump in it.  Look, the reality is this guy, like Kamala Harris, is a complete fraud.  He's not who he says he is because he can't run on his actual record.  You have it scrolling down on your screen.  Can you imagine having to run on that record?  You'd get slaughtered in a campaign.  So all he has is available to him is to lie.  We're not letting him get away with it, which is why we're going to win this race.  Well, the actual technical number is 98% of the time, Sean, but 100% of the time when it mattered.  And more importantly, when President Trump was in the White House,  Sherrod Brown voted against him 100% of the time when it mattered.  Look, I was at a school today visiting a kindergarten, first grade, second grade charter school  that just opened here in Columbus.  A little six-year-old boy raised his hand and said, I know that man, that's Bernie Marino.  And I also know Sherrod Brown is too liberal for Ohio.  So if a six-year-old gets it, I think the people of Ohio get it.  It's time to get rid of this 50-year politician.  Put an outsider in there, a business person that actually knows how to get things done  is always going to put the interests of the American people first.",W,M,Republican,Ohio,2024/10/23,406,49,-0.163344389,0.04336844,2024/10/30,5796,406.0,0.070048309,0.016610715,0.008454106,0.077526498,-0.447168087,0.078502415,0.26830168,0.756832741,-0.079744776,0.079053359,0.115070778,-1.109580564,-0.801029551,-0.965305883,-1.109254497,1.914095013,-0.500709795,-0.631157208,-1.378455799,-0.138901504,0.489511062,0.170711452,0.856755859,0.002422301,-0.012768149,0.554378128,0.359019605,0.362803996,0.242738582,0.198168959,0.489315422,0.596541787,0.757579419,0.567723343,0.5129683,0.567723343,-0.267566125,0.25082468,0.447824052,0.176142683,0.086455331,0.005763689,0.011527378,0.149855908,0.054755043,0.380403458,0.311239193,0.0228580422111267,-0.2433314055897744,-0.2307110393174469,-0.3104885196066316,0.2381806119922649,0.5230501860703785,-0.2275517166437867
2024-10-23_04-20-01_UTC_Kari_Lake_DBc_fwXp1IF,2024/10/23,Kari Lake,DBc_fwXp1IF,0.69539061,22.46,5,69,103,"Hey, Arizona. Contrary to popular belief, I'm not the one driving this bus on our tour.  I'd like to introduce you to the pilot and co-pilot of the Make Arizona Grand Again bus tour.  We're having a great time, and I need you to go out and vote.  Vote early and get your mail-in ballots turned in right away.  Let's make Arizona grand again and make America great again.",L,F,Republican,Arizona,2024/10/23,10913,196,0.938738256,0.41188842,2024/10/30,825073,10913.0,0.013226708,0.933694263,0.000237555,0.409184732,0.662279337,0.013464263,2.03936104,-0.009309168,-1.789312561,-0.777238706,-0.964651357,1.453260179,-0.823857302,1.23608958,1.40696351,1.202145774,-0.868879692,0.792898001,-1.657574944,0.72995156,1.319408408,0.18954473,0.09540584,0.177477891,0.111914622,0.544575225,0.400902296,0.307406993,0.333247152,0.356573899,0.581875381,0.661016949,0.834453939,0.542372881,0.406779661,0.508474576,0.066677519,0.23608859,0.308418902,0.168023799,0.118644068,0.033898305,0.0,0.322033898,0.016949153,0.338983051,0.169491525,-0.5065692797992166,-0.3262011807079456,-0.2550914300832575,0.5678932437414028,0.2549690342010339,-0.3220983799383976,-0.2277982651288763
2024-10-23_14-53-13_UTC_Dave_McCormick_DBeHonPOfN3,2024/10/23,Dave McCormick,DBeHonPOfN3,0.653500287,76.48,15,243,371,"Yeah, this is ground zero. The Keystone State, you see it at the presidential race and you also see it in the Senate race.  I mean, President Trump has great momentum.  It's the race between strength and common sense policies versus the weakness of Kamala Harris in this radical San Francisco liberal agenda.  For me, my race has moved a lot. There's a huge momentum. I can feel a movement.  For those who want to learn more about me or support my campaign, it's DaveMcCormickPA.com.  And the race is really between a seventh generation Pennsylvanian, a West Point grad, a combat vet from the 82nd Airborne Division,  and someone who's a business guy and a political outsider versus a career politician.  Bob Casey has been in elected office 30 years, 18 years in the Senate.  He's weak and he's adopted this radical liberal agenda and voted 99 percent of the time with Biden and Harris.  So he's voted for wide open borders. He's voted for sanctuary cities, voted or supported defunding.  The police, he's been in lockstep with all this reckless spending that's created this huge skyrocketing prices.  And he's even supported biological males competing in women's sports.  So this is a guy who's lost touch with Pennsylvania.  And I think people are now seeing this race as a race between change and the status quo.  And I think that's why it's closed and why the momentum and the wins at my back.",W,M,Republican,Pennsylvania,2024/10/23,130,5,-0.511768247,-0.180752092,2024/10/30,1334,130.0,0.097451274,-0.571726836,0.003748126,-0.210404866,-0.146277718,0.1011994,4.734284551,-0.514760946,0.782112498,-0.346135043,-0.744927959,-0.544238475,-0.777922849,-0.679262499,-0.459768184,0.86100343,-0.304352517,-0.466843145,-0.373626879,0.080760696,0.124202542,-1.288730376,-0.671064238,0.046679607,-0.067651658,0.358289834,0.309189143,0.492392077,0.263685984,0.269447001,0.526457767,0.308988764,0.512268004,0.601123596,0.547752809,0.606741573,-0.266776769,0.292697051,0.36784042,0.158027821,0.278089888,0.016853933,0.0,0.348314607,0.002808989,0.210674157,0.143258427,-0.5133731911558693,-0.3246360470249279,-0.1563958995341447,0.0326792858567039,0.4671499508607424,-0.3211989578946823,-0.2276736052059373
2024-10-23_15-45-06_UTC_Bob_Casey_DBeN2BxsttT,2024/10/23,Bob Casey,DBeN2BxsttT,0.511992999,20.96,13,78,97,"bat from 1971 series. I wish my little league teammates could see me holding this bat.  Oh, there it is, yeah.  Yeah.  You can see Clemente holding the pen.  Yeah.  Look how big his hand is.  Oh, they're giant.  The amazing thing about Clemente is how big a bat he is.  I wish my little-age humans could see me holding this bat.  So he uses that.  How are you?  Good to see you.  Good to be back here.",L,M,Democratic,Pennsylvania,2024/10/23,235,6,-0.205597803,-0.248528998,2024/10/30,21105,235.0,0.011134802,-0.206524084,0.000284293,-0.250692935,0.295977828,0.011419095,-1.534327093,0.886152953,-0.697922027,-0.709026181,0.39172775,-1.311158207,-0.188849589,-1.241089053,-1.253416531,0.099993587,0.433875327,0.211479011,-0.669922586,-1.531806724,1.169232796,1.484614948,0.752403769,-0.27821876,0.08935242,0.44572814,0.27392306,0.381751454,0.414305024,0.413739554,0.361826871,0.61971831,0.628406169,0.305555556,0.236111111,0.277777778,-0.091379774,0.216563999,0.196753777,0.143221412,0.347222222,0.013888889,0.0,0.444444444,0.041666667,0.013888889,0.125,-0.4445033977407744,0.392132313052984,0.2106845928948915,-0.4999289819049241,0.3751078684285187,1.319651197114278,0.4190564494151948
2024-10-23_16-15-38_UTC_Eric_Hovde_DBeRaFPp-Oi,2024/10/23,Eric Hovde,DBeRaFPp-Oi,0.670833571,27.66,4,85,119,"Washington is corrupt. Senator Baldwin says she fights against Wall Street, and yet she lives with a Wall Street executive and gets all this money from Wall Street.  She says she's standing up to Big Pharma and Big Tech, but look at the money she rakes in from Big Pharma, Big Tech, and their executives.  Senator Baldwin doesn't work for you. She works for them.  Hi, I'm Eric Hovde. I approve this message. I'm not taking their special interest money. I'll only work for you.",L,M,Republican,Wisconsin,2024/10/23,418,42,-0.114599201,0.806342672,2024/10/30,2648,418.0,0.157854985,-0.659207435,0.015861027,-0.084004167,0.608573943,0.173716012,1.136662978,-2.537076466,-2.474026536,-1.238726869,-0.96276815,-0.9699759,-0.994698664,0.45693025,-0.20418234,0.690432259,-0.868879692,-0.151907859,-0.052639863,-0.17555592,-0.028761839,-0.630845832,-0.375327409,-0.004962792,-0.090632841,0.478298299,0.196648179,0.662681522,0.222057334,0.132466228,0.548386478,0.339805825,0.615004332,0.475728155,0.466019417,0.553398058,-0.246207788,0.265386325,0.253072818,0.162935675,0.32038835,0.048543689,0.0,0.029126214,0.0,0.281553398,0.32038835,-0.4857220529473171,-0.2297201699210773,-0.2305790495100094,-0.5903494457095076,-0.0085840614976853,-0.3218013278057245,-0.2278805308799208
2024-10-23_19-19-04_UTC_Sherrod_Brown_DBemP6LqCuF,2024/10/23,Sherrod Brown,DBemP6LqCuF,0.586847587,47.16,16,194,261,"canary in a birdcage. Mine workers used to take a canary down to the mines when they  didn't have a union strong enough or a government that cared enough to help them.  He was really on his own.  I wear that pin signifies to me that workers are the center of what we should fight for in government.  I don't know that Democrats around the country have focused on that the way that we should.  And workers, that symbol also means to me that 100 years ago, Wall Street didn't come to us and say, hey, I think we should start Social Security and take care of seniors.  We fought for it.  We demanded it.  We got it.  The polluters didn't come to us and say, it's time to clean up Lake Erie.  I want to help.  We had to force them, demand it, and make it happen.  We didn't create Medicare because the health insurance interests wanted to help us.  Civil rights didn't happen because a bunch of Southern segregationist senators said it's time to give them the vote.  I wear, when I have a suit on, I wear a pin.  It's a...",L,M,Democratic,Ohio,2024/10/23,1022,18,-0.057987028,0.241389752,2024/10/30,31415,1022.0,0.03253223,-0.072953872,0.000572975,0.218583498,0.710947274,0.033105205,0.257969515,-1.031121915,0.902799324,0.689875889,1.13898722,-0.590664711,-0.264634992,-0.257018188,-0.546798218,-0.162423601,-0.868879692,-0.04692943,0.910321186,-0.682460182,-0.619344793,0.66725163,-0.296186384,-0.107093323,-0.179361308,0.377549025,0.288450904,0.415231282,0.158879173,0.107414365,0.261954314,0.838028169,0.097423525,0.528169014,0.626760563,0.591549296,-0.220045493,0.157212713,0.340889477,0.101738889,0.126760563,0.0,0.0,0.028169014,0.056338028,0.429577465,0.35915493,0.1416487327603497,-0.1707128074946876,-0.2461677329630798,-0.5443286590230314,0.4475663835363363,-0.1887270781769766,-0.2189365584635848
2024-10-23_20-57-41_UTC_Bob_Casey_DBexm1FpKt3,2024/10/23,Bob Casey,DBexm1FpKt3,0.462644571,34.39795918,13,131,185,"is a jack of all trades, a multitasker par excellence.  The first one is a food item.  Well, I think I can combine this into two food groups,  beer and cookies.  Lots of options on cookies, but India Pale Ale beer.  And there are lots of breweries in Pennsylvania.  I'm not gonna pick one.  And you can see it's a lot of reading, so you could be on that island for a while.  So if I'm on a desert island alone, I would need a lot of help.  So I would call the person who  Okay. Usually on a beach in America or on a desert island, most Americans are reading the history of Pennsylvania.  That's what I would want on the desert island.  That, of course, is my wife, Therese.",L,M,Democratic,Pennsylvania,2024/10/23,3,36,-0.388985153,1.671922348,2024/10/30,21105,3.0,0.000142146,-0.391763085,0.001705757,1.674494211,0.295977828,0.001847903,4.334571961,1.214763059,0.071901244,0.400614996,0.472519534,-1.853859433,0.773913761,-0.827520789,-1.161695484,1.674496712,-0.868879692,-0.757552641,-0.669922586,-2.98183318,0.948162312,0.839635859,-0.71307787,-0.570368546,0.056139059,0.544970832,0.441211252,0.355018879,0.13183658,0.101798007,0.424442712,0.203389831,0.325783183,0.525423729,0.56779661,0.56779661,0.035151706,0.176681114,0.302395124,0.119795888,0.008474576,0.0,0.0,0.050847458,0.0,0.389830508,0.550847458,-0.236030744486257,1.2062387529838217,-0.2294196351537082,-0.5781580977138022,0.277894768346789,1.5420301451870355,-0.1828812009072519
2024-10-23_22-04-06_UTC_Colin_Allred_DBe5QEuoxtm,2024/10/23,Colin Allred,DBe5QEuoxtm,0.639127022,35.58,8,134,192,"Yeah, I'm not really interested in our past. I'm interested in our future.  And the fact is, is that Ted Cruz is too small for Texas.  I've been endorsed by every major editorial board in our state.  We had a debate the other night where I think I exposed him for what he is.  We are working right now and seeing already fantastic early voting turnout.  And we don't have to have a senator who goes to Cancun when we need them most or who takes away a fundamental right from Texas women.  And this is not who we are. I'm a fourth generation Texan and I know who we are.  And so this is an election about our future. And on November 5th, we're going to turn the page and beat Ted Cruz.",L,M,Democratic,Texas,2024/10/23,1225,54,-0.039964552,0.06989804,2024/10/30,67643,1225.0,0.018109782,-0.115901252,0.000798309,-0.021316982,0.734049678,0.018908091,0.040778558,-0.207256429,1.069644249,0.541005105,0.485294421,-1.060292188,0.735013292,-0.41635427,-0.771490711,-1.228493425,0.189608761,-0.939246075,2.354762759,-0.527253135,1.304825262,0.130616784,0.226699376,-0.075822372,0.109723668,0.421422602,0.321790032,0.261376717,0.239177269,0.234337872,0.561383033,0.618055556,0.701666708,0.555555556,0.506944444,0.555555556,-0.289606213,0.286172918,0.326210237,0.103247306,0.638888889,0.194444444,0.0,0.083333333,0.0,0.048611111,0.034722222,-0.5134478477076461,-0.340251910532253,-0.2567955356053949,2.022123770438555,-0.5803342755663121,-0.323719299569475,-0.2278975267309546
2024-10-23_22-45-43_UTC_Colin_Allred_DBe-CJ3uWVs,2024/10/23,Colin Allred,DBe-CJ3uWVs,0.65127075,1.86,1,10,13,"Hey Texas, I have somebody I want you to meet.",L,M,Democratic,Texas,2024/10/23,1504,52,0.143654523,0.036393194,2024/10/30,67643,1504.0,0.022234378,0.068129661,0.000768742,-0.054457394,0.734049678,0.023003119,0.245280016,-0.720116911,-0.41867604,3.132331587,3.84922678,0.094460404,-1.608962199,-1.129250635,-0.795756858,-1.86813532,-0.868879692,-1.726584292,4.762165381,0.246612394,-0.150644141,-2.535417432,-3.368899786,0.080095231,-0.108944291,0.470431472,0.261647832,0.437813324,0.297706333,0.210252745,0.281595562,0.411764706,0.528260815,0.617647059,0.558823529,0.558823529,-0.114936704,0.151431659,0.22630284,0.175410857,0.352941176,0.264705882,0.0,0.117647059,0.176470588,0.029411765,0.058823529,-0.5009043787644635,-0.331200495733595,-0.2482194174032357,-0.2729249007786099,0.730759202390009,-0.2833074690535851,-0.2219368614863296
2024-10-23_22-57-58_UTC_Kari_Lake_DBe-TZsy_4E,2024/10/23,Kari Lake,DBe-TZsy_4E,0.621969643,81.15197279,36,341,465,"I don't owe any...  And I have vowed to them we're going to do everything to protect them.  will help in any way possible.  busing him in from San Diego.  It is the worst thing I've ever seen happen in my lifetime in this country.  We're sick and tired of it.  And this crap is going to stop.  Entity back east, I don't know any.  made an app to bring people here illegally.  And I'm ready to get in there and go to work.  And I don't know.  You know, the buses, if they can bring them in, they can certainly bring them out.  And when we're done with our campaign, I'm happy to take our tour bus here  and turn it into a bus where we load it up with people who invaded our country  and send them back home.  And I will do everything in my power to make it come to an end.  And I look forward to it.  It's going to be fun.  putting them up in four-star hotels and in apartment complexes and kicking Americans out.  It's absolutely disgusting.  It's treasonous.  bringing them in over the app.  And frankly, we're pissed off.  Any lobbyist, any money, Ruben Gag was sleeping with a lobbyist.  I'm not.  government  And it is the biggest insult to the people of this country and the people of Arizona.  And I'm going to stand up and fight these bastards every step of the way.  And I know President Trump is as well.  coming people over, coming over every night, 75, 100 people every night.  If that doesn't make your blood boil, I don't know what will.  There's an app out there for people in all these different countries.  You just go on that app and say, I want to come to America,  and they'll facilitate you coming here illegally.  That way you don't have to come through and we don't have to get the video of it.  consultant money i don't know anybody any favors except for the people of this state",L,F,Republican,Arizona,2024/10/23,33276,1252,4.482969628,5.714781059,2024/10/30,825073,33276.0,0.040330977,4.469970189,0.001517441,5.702060575,0.662279337,0.041848418,15.39795993,-0.122010868,-0.421401583,0.891706392,1.214859911,0.26430424,0.510887779,0.830591285,1.085401795,1.259002831,-0.633660036,-0.851764051,-0.230965983,-0.533576355,-0.710755779,0.397151622,1.81899789,-0.077096368,-0.193094784,0.624160497,0.351012176,0.467528815,0.117815886,0.077007277,0.479820457,0.362318841,0.663364529,0.420289855,0.398550725,0.413043478,-0.147680879,0.191232273,0.31181193,0.281135913,0.188405797,0.028985507,0.057971014,0.028985507,0.427536232,0.043478261,0.224637681,-0.4555530210803883,0.7840288630078794,0.9343451685817776,0.2862177468405031,-0.3021965964170892,0.4167849405840557,0.3466577089954803
